mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.029508113861084,1.9383083183522578,0.005366468429565429,0.001222249236576381,0.8,1.0,0.5,100,10,0.01,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-0.19824229180812836,-0.23736554384231567,-0.22433188557624817,-0.15714691579341888,-0.22351767122745514,-0.20812086164951324,0.028464152110125287,50
15.891625499725341,2.0752045571944504,0.0053160667419433595,0.0011819463395775676,0.8,0.5,0.5,200,10,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.214920312166214,-0.2140449583530426,-0.21055369079113007,-0.1496240794658661,-0.20802272856235504,-0.19943315386772156,0.025026977165246964,30
20.317545557022093,0.29464161220693386,0.004955434799194336,0.00016186171136951932,0.8,1.0,0.5,200,6,0.05,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.21880532801151276,-0.21072892844676971,-0.20665819942951202,-0.14761421084403992,-0.2132616490125656,-0.19941366314888,0.026197347851986567,29
18.627261877059937,0.7698598786530055,0.0060443878173828125,0.0006746186385540901,0.7,2.0,1.0,300,8,0.05,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",-0.20823149383068085,-0.20836488902568817,-0.21065197885036469,-0.13804946839809418,-0.21078792214393616,-0.1952171504497528,0.028604415370239934,8
30.16369585990906,1.0269535256634,0.004899311065673828,0.0001412428688630359,0.9,2.0,0.0,100,10,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.21769508719444275,-0.20404449105262756,-0.2153204083442688,-0.15952977538108826,-0.21035675704479218,-0.20138930380344391,0.021445930161350248,39
8.128152179718018,0.9318765543700991,0.004496002197265625,0.0006918686259218072,0.8,0.5,1.0,200,6,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.20986910164356232,-0.22109855711460114,-0.20406556129455566,-0.1431179791688919,-0.20320789515972137,-0.1962718188762665,0.027332893300704205,17
21.548556184768678,0.23909507697944943,0.005284929275512695,0.0005664091993945711,0.9,2.0,0.0,200,8,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.23695924878120422,-0.19947613775730133,-0.21392682194709778,-0.167412668466568,-0.21611997485160828,-0.20677897036075593,0.023031423931631732,49
12.888237524032593,1.324551259025769,0.004931402206420898,0.001304941446081921,0.8,1.0,1.0,300,10,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.209021657705307,-0.22360080480575562,-0.21158485114574432,-0.13869169354438782,-0.2167096585035324,-0.19992173314094544,0.03101769678926518,34
5.237898683547973,0.8899082940272252,0.003423738479614258,0.0007771626733568651,0.7,2.0,0.0,100,4,0.01,0.9,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-0.1953265219926834,-0.22523458302021027,-0.22480015456676483,-0.1532377451658249,-0.21666374802589417,-0.2030525505542755,0.027171572992519107,46
22.59075708389282,0.5833787692566126,0.004479646682739258,0.00043808109562458653,0.9,0.5,0.0,300,8,0.1,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.23460586369037628,-0.20214909315109253,-0.21406470239162445,-0.1439555287361145,-0.21589598059654236,-0.20213423371315004,0.03088977321754354,42
