mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.341108608245849,0.16917522261127688,0.004837942123413086,0.0006592068643122385,0.8,2.0,0.5,100,6,0.05,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.19448700547218323,-0.20632420480251312,-0.27240464091300964,-0.23561491072177887,-0.2526400089263916,-0.2322941541671753,0.02876682512692069,4
19.005013704299927,0.692367687356492,0.005993175506591797,0.0004903003133019686,0.9,1.0,1.0,300,8,0.01,0.8,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.19567935168743134,-0.20090171694755554,-0.2761341333389282,-0.2501588463783264,-0.2476309835910797,-0.23410100638866424,0.030939019502317037,10
4.187299633026123,0.09685504457116,0.004611873626708984,0.001108690287633716,0.8,0.5,1.0,200,8,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.20310667157173157,-0.21050333976745605,-0.26948800683021545,-0.24798063933849335,-0.25397181510925293,-0.23701009452342986,0.02574846691402495,25
5.010912704467773,0.16256602616480073,0.002573537826538086,0.00011491472786362723,0.7,2.0,1.0,200,10,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.20940203964710236,-0.20292863249778748,-0.2788524627685547,-0.24203243851661682,-0.25987106561660767,-0.2386173278093338,0.029015397541831717,31
2.821519613265991,0.052715208386238464,0.00233612060546875,9.474534750679972e-05,0.7,0.5,0.0,100,4,0.1,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.20428518950939178,-0.2035309374332428,-0.29930415749549866,-0.2306017428636551,-0.27448591589927673,-0.242441588640213,0.03839354676583496,43
7.1552276611328125,0.24288486536844156,0.002624225616455078,0.00045751573384744903,0.8,1.0,0.5,100,10,0.01,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-0.19358666241168976,-0.206161767244339,-0.2772809565067291,-0.27994635701179504,-0.26222264766693115,-0.24383967816829683,0.03661949067322276,47
7.81093316078186,0.20996344723876134,0.00210423469543457,0.0002553610748446365,0.8,0.5,0.5,200,10,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.2085476666688919,-0.20627379417419434,-0.2724374234676361,-0.22694526612758636,-0.2796950936317444,-0.23877984881401063,0.031361043869500366,33
9.453882741928101,0.2836501154505517,0.0018401622772216796,9.09262821326896e-05,0.8,1.0,0.5,200,6,0.05,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.19775228202342987,-0.20945164561271667,-0.2780873775482178,-0.2353336066007614,-0.2731282711029053,-0.2387506365776062,0.032496685945853955,32
8.543288135528565,0.24333248981766797,0.002261829376220703,0.0003423779587404512,0.7,2.0,1.0,300,8,0.05,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",-0.20436358451843262,-0.20244427025318146,-0.28153249621391296,-0.23838581144809723,-0.2592645287513733,-0.2371981382369995,0.03078899385478006,26
15.105888414382935,0.24932499753465923,0.001957273483276367,9.100167010871944e-05,0.9,2.0,0.0,100,10,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.20145756006240845,-0.2177899330854416,-0.28997141122817993,-0.23569586873054504,-0.2581126391887665,-0.2406054824590683,0.031050632483586624,41
